       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       0
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1000	    1000	       1
       0	    1000	       0	         0	    1326	    1000	       1
       0	    1000	       0	         0	    1326	    1000	       1
       0	    1000	       0	         0	    1326	    1000	       1
       0	    1000	       0	         0	    1326	    1000	       1
       0	    1000	       0	         0	    1326	    1000	       1
       0	    1000	       0	         0	    1326	    1000	       1
       0	    1000	       0	         0	    1326	    1000	       1
